date,ticker,open,high,low,close,volume
2026-01-13,AVAX,13.5016789176,14.8094053967,13.4696545498,14.7378095269,599099025.94
2026-01-14,AVAX,14.7378095269,14.9100050878,14.4155813939,14.6197995919,464422551.29
2026-01-15,AVAX,14.6196897018,14.6200106411,13.6523152515,13.8195303398,392082413.34
2026-01-16,AVAX,13.8195303398,13.8491071475,13.2259085319,13.5851504074,349728842.91
2026-01-17,AVAX,13.5851504074,13.9132833717,13.5326154084,13.733806357,201351135.06
2026-01-18,AVAX,13.733806357,13.8069066105,12.9942625919,12.9959429662,228420638.9
2026-01-19,AVAX,12.9964873105,12.9964873105,12.4879619404,12.7212013119,421741478.34
2026-01-20,AVAX,12.7213346452,12.7380215521,12.0824724112,12.0841344808,388882564.44
2026-01-21,AVAX,12.0839952403,12.6819029359,11.9200790906,12.4021879528,413232612.44
2026-01-22,AVAX,12.4021879528,12.6012479662,12.0442745419,12.1747666732,227345605.68
2026-01-23,AVAX,12.1747666732,12.4419861922,12.0173667833,12.1183897688,274474095.32
2026-01-24,AVAX,12.1183897688,12.1635055254,11.9803237015,12.0372580283,122580321.15
2026-01-25,AVAX,12.0371249019,12.0561301206,11.2661531128,11.4848679811,296306322.16
2026-01-26,AVAX,11.4848679811,11.8882414851,11.4695831821,11.7157331086,289266760.56
2026-01-27,AVAX,11.7157331086,12.1518632855,11.586761508,12.1188241593,280947504.8
2026-01-28,AVAX,12.1188241593,12.252230462,11.9451006735,12.0580907087,264337682.84
2026-01-29,AVAX,12.057953545,12.0635665117,10.8102105159,11.0254567179,503367040.4
2026-01-30,AVAX,11.0254567179,11.0599978625,10.6576834594,10.8643491342,475341331.05
2026-01-31,AVAX,10.8642182526,10.8719811708,9.5315825111,10.1057341195,680735624.58
2026-02-01,AVAX,10.1057341195,10.2324435331,9.7225686767,9.9159434022,367689016.87
2026-02-02,AVAX,9.9159434022,10.2825884745,9.5531121702,10.1425536788,415599509.87
2026-02-03,AVAX,10.1426771356,10.2325970514,9.5387728422,9.8957633325,446830933.1
2026-02-04,AVAX,9.8960979722,10.1386226618,9.5738432235,9.7113483825,395985186.7
2026-02-05,AVAX,9.7113483825,9.7927995623,8.2700488515,8.2992321534,840304274.34
2026-02-06,AVAX,8.2986828742,9.4438104287,7.7002379747,9.2744224272,659540561.52
2026-02-07,AVAX,9.2744083086,9.3546143011,8.9236483792,9.2274906092,385854139.16
2026-02-08,AVAX,9.2274396292,9.2672183985,9.0169462555,9.0894882896,212700207.89
2026-02-09,AVAX,9.089376099,9.1820880032,8.7277144269,9.0480315354,246020295.12
2026-02-10,AVAX,9.048043724,9.096259728,8.6651616387,8.74378451,209951175.65
2026-02-11,AVAX,8.74378451,8.9387338276,8.4673478671,8.6302002106,305260316.76
2026-02-12,AVAX,8.6302002106,8.9585306498,8.6299674078,8.8881798225,257716200.96
2026-02-13,AVAX,8.8881798225,9.2331072563,8.7384323757,9.1469269971,230354163.96
2026-02-14,AVAX,9.1473599339,9.7008768806,9.1307236268,9.5876816663,222771436.45
2026-02-15,AVAX,9.5878228592,9.7175562961,9.1551446079,9.2859356125,256256262.77
